timestamp(ms),X,Y,Z,class
123457,-2.71,-1.41,-9.92,4
123469,-2.71,-1.37,-9.89,4
123481,-2.67,-1.41,-9.89,4
123493,-2.71,-1.29,-10.0,4
123505,-2.75,-1.37,-10.0,4
123517,-2.75,-1.45,-9.85,4
123529,-2.75,-1.41,-9.85,4
123541,-2.67,-1.45,-9.85,4
123553,-2.75,-1.45,-9.85,4
123565,-2.79,-1.41,-9.85,4
123577,-2.75,-1.33,-9.96,4
123589,-2.79,-1.37,-9.96,4
123601,-2.71,-1.41,-9.92,4
123613,-2.71,-1.41,-9.92,4
123625,-2.71,-1.33,-9.85,4
123637,-2.71,-1.45,-9.96,4
123649,-2.67,-1.41,-9.92,4
123661,-2.75,-1.41,-9.92,4
123673,-2.71,-1.37,-9.89,4
123685,-2.71,-1.45,-9.85,4
123697,-2.67,-1.37,-9.89,4
123709,-2.75,-1.37,-9.96,4
123721,-2.75,-1.37,-9.89,4
123733,-2.75,-1.45,-9.92,4
123745,-2.75,-1.45,-9.96,4
123757,-2.71,-1.37,-9.92,4
123769,-2.67,-1.37,-9.96,4
123781,-2.75,-1.45,-9.92,4
123793,-2.79,-1.33,-9.92,4
123805,-2.71,-1.45,-9.89,4
123817,-2.75,-1.41,-9.89,4
123829,-2.71,-1.41,-9.92,4
123841,-2.71,-1.41,-9.92,4
123853,-2.71,-1.41,-9.89,4
123865,-2.67,-1.45,-9.92,4
123877,-2.67,-1.41,-9.89,4
123889,-2.75,-1.37,-9.81,4
123901,-2.67,-1.41,-9.89,4
123913,-2.67,-1.45,-9.89,4
123925,-2.67,-1.41,-9.92,4
123937,-2.71,-1.41,-9.96,4
123949,-2.75,-1.41,-9.85,4
123961,-2.71,-1.41,-9.89,4
123973,-2.75,-1.41,-9.85,4
123985,-2.71,-1.41,-9.92,4
123997,-2.67,-1.41,-9.89,4
124009,-2.75,-1.37,-9.89,4
124021,-2.75,-1.45,-9.96,4
124033,-2.71,-1.33,-9.92,4
124045,-2.71,-1.33,-9.96,4
124057,-2.71,-1.41,-9.89,4
124069,-2.79,-1.45,-9.89,4
124081,-2.71,-1.41,-9.92,4
124093,-2.71,-1.41,-9.92,4
124105,-2.71,-1.45,-9.96,4
124117,-2.71,-1.45,-9.89,4
124129,-2.71,-1.41,-9.89,4
124141,-2.71,-1.45,-9.92,4
124153,-2.67,-1.45,-9.89,4
124165,-2.71,-1.41,-9.92,4
124177,-2.71,-1.37,-9.92,4
124189,-2.67,-1.49,-9.81,4
124201,-2.75,-1.41,-9.92,4
124213,-2.67,-1.41,-9.92,4
124225,-2.67,-1.37,-9.96,4
124237,-2.71,-1.41,-9.89,4
124249,-2.71,-1.41,-9.89,4
124261,-2.79,-1.33,-9.89,4
124273,-2.67,-1.37,-9.92,4
124285,-2.71,-1.41,-9.85,4
124297,-2.79,-1.37,-9.96,4
124309,-2.67,-1.41,-9.85,4
124321,-2.75,-1.41,-9.92,4
124333,-2.67,-1.45,-9.96,4
124345,-2.67,-1.37,-9.92,4
124357,-2.75,-1.41,-9.92,4
124369,-2.71,-1.45,-9.92,4
124381,-2.71,-1.41,-9.89,4
124393,-2.71,-1.41,-9.89,4
124405,-2.67,-1.37,-9.85,4
124417,-2.79,-1.41,-9.92,4
124429,-2.67,-1.37,-9.85,4
124441,-2.71,-1.45,-9.92,4
124453,-2.63,-1.41,-9.92,4
124465,-2.71,-1.45,-9.92,4
124477,-2.67,-1.41,-9.96,4
124489,-2.79,-1.41,-9.92,4
124501,-2.75,-1.45,-9.92,4
124513,-2.71,-1.37,-9.92,4
124525,-2.63,-1.45,-9.89,4
124537,-2.67,-1.41,-9.92,4
124549,-2.75,-1.37,-9.92,4
124561,-2.71,-1.41,-9.89,4
124573,-2.75,-1.45,-9.85,4
124585,-2.71,-1.45,-9.89,4
124597,-2.71,-1.41,-9.96,4
124609,-2.71,-1.45,-9.96,4
124621,-2.75,-1.45,-9.81,4
124633,-2.67,-1.45,-9.85,4
124645,-2.71,-1.41,-9.89,4
124657,-2.71,-1.37,-9.92,4
124669,-2.75,-1.33,-9.89,4
124681,-2.79,-1.41,-9.92,4
124693,-2.79,-1.37,-9.92,4
124705,-2.75,-1.45,-9.85,4
124717,-2.75,-1.37,-9.89,4
124729,-2.71,-1.41,-9.89,4
124741,-2.71,-1.45,-9.89,4
124753,-2.71,-1.45,-9.89,4
124765,-2.71,-1.41,-9.85,4
124777,-2.71,-1.41,-9.77,4
124789,-2.75,-1.41,-9.89,4
124801,-2.75,-1.41,-9.89,4
124813,-2.71,-1.41,-9.89,4
124825,-2.75,-1.41,-9.96,4
124837,-2.75,-1.41,-9.89,4
124849,-2.75,-1.45,-9.96,4
124861,-2.71,-1.41,-9.96,4
124873,-2.67,-1.45,-9.92,4
124885,-2.71,-1.45,-9.85,4
124897,-2.71,-1.37,-9.85,4
124909,-2.71,-1.45,-9.92,4
124921,-2.75,-1.41,-9.92,4
124933,-2.71,-1.37,-9.89,4
124945,-2.75,-1.37,-9.85,4
124957,-2.75,-1.37,-9.96,4
124969,-2.71,-1.37,-9.92,4
124981,-2.71,-1.41,-9.85,4
124993,-2.71,-1.37,-9.96,4
125005,-2.71,-1.33,-9.89,4
125017,-2.71,-1.45,-9.96,4
125029,-2.63,-1.45,-9.85,4
125041,-2.67,-1.45,-9.96,4
125053,-2.79,-1.41,-9.92,4
125065,-2.71,-1.41,-9.92,4
125077,-2.67,-1.41,-9.92,4
125089,-2.71,-1.37,-9.96,4
125101,-2.71,-1.41,-9.92,4
125113,-2.71,-1.45,-9.96,4
125125,-2.67,-1.41,-10.0,4
125137,-2.75,-1.41,-10.0,4
125149,-2.71,-1.41,-9.96,4
125161,-2.71,-1.41,-9.89,4
125173,-2.71,-1.37,-9.89,4
125185,-2.71,-1.45,-9.96,4
125197,-2.75,-1.45,-9.92,4
125209,-2.71,-1.41,-9.92,4
125221,-2.71,-1.41,-9.96,4
125233,-2.67,-1.41,-9.89,4
125245,-2.71,-1.41,-9.96,4
125257,-2.67,-1.41,-9.92,4
125269,-2.75,-1.41,-9.85,4
125281,-2.71,-1.37,-9.92,4
125293,-2.71,-1.41,-9.89,4
125305,-2.71,-1.45,-9.92,4
125317,-2.75,-1.37,-9.92,4
125329,-2.63,-1.37,-9.92,4
125341,-2.71,-1.45,-9.92,4
125353,-2.71,-1.37,-9.85,4
125365,-2.67,-1.37,-9.92,4
125377,-2.75,-1.41,-9.85,4
125389,-2.75,-1.45,-9.92,4
125401,-2.75,-1.49,-9.92,4
125413,-2.67,-1.45,-9.85,4
125425,-2.67,-1.37,-9.89,4
125437,-2.67,-1.41,-9.89,4
125449,-2.67,-1.45,-9.92,4
125461,-2.75,-1.45,-9.89,4
125473,-2.67,-1.45,-9.92,4
125485,-2.67,-1.37,-9.89,4
125497,-2.79,-1.41,-9.92,4
125509,-2.71,-1.37,-9.92,4
125521,-2.67,-1.45,-9.92,4
125533,-2.71,-1.41,-9.89,4
125545,-2.71,-1.45,-9.92,4
125557,-2.71,-1.45,-9.92,4
125569,-2.67,-1.41,-9.96,4
125581,-2.71,-1.45,-9.92,4
125593,-2.75,-1.49,-9.89,4
125605,-2.71,-1.41,-9.96,4
125617,-2.75,-1.45,-9.92,4
125629,-2.79,-1.33,-10.0,4
125641,-2.75,-1.33,-10.0,4
125653,-2.71,-1.41,-9.85,4
125665,-2.71,-1.49,-9.89,4
125677,-2.71,-1.33,-9.89,4
125689,-2.71,-1.41,-9.92,4
125701,-2.71,-1.37,-9.89,4
125713,-2.79,-1.37,-10.04,4
125725,-2.75,-1.37,-10.0,4
125737,-2.63,-1.41,-9.85,4
125749,-2.71,-1.49,-9.89,4
125761,-2.71,-1.49,-9.96,4
125773,-2.75,-1.45,-9.85,4
125785,-2.63,-1.37,-9.92,4
125797,-2.71,-1.41,-9.89,4
125809,-2.71,-1.45,-9.89,4
125821,-2.75,-1.41,-9.89,4
125833,-2.75,-1.49,-9.85,4
125845,-2.71,-1.41,-9.96,4
125857,-2.67,-1.41,-9.89,4
125869,-2.71,-1.45,-9.85,4
125881,-2.75,-1.45,-9.96,4
125893,-2.71,-1.45,-9.81,4
125905,-2.75,-1.45,-9.96,4
125917,-2.75,-1.41,-9.92,4
125929,-2.71,-1.37,-9.92,4
125941,-2.71,-1.37,-9.92,4
125953,-2.71,-1.41,-9.89,4
125965,-2.67,-1.41,-9.96,4
125977,-2.75,-1.33,-9.92,4
125989,-2.71,-1.37,-9.92,4
126001,-2.75,-1.33,-9.92,4
126013,-2.67,-1.45,-9.81,4
126025,-2.75,-1.45,-9.85,4
126037,-2.79,-1.41,-9.92,4
126049,-2.71,-1.45,-9.89,4
126061,-2.67,-1.37,-9.92,4
126073,-2.71,-1.33,-9.92,4
126085,-2.67,-1.33,-9.96,4
126097,-2.71,-1.45,-9.89,4
126109,-2.67,-1.41,-9.89,4
126121,-2.75,-1.41,-9.89,4
126133,-2.71,-1.37,-9.89,4
126145,-2.75,-1.49,-9.89,4
126157,-2.79,-1.41,-9.89,4
126169,-2.71,-1.45,-9.89,4
126181,-2.75,-1.41,-10.04,4
126193,-2.71,-1.37,-9.92,4
126205,-2.75,-1.41,-9.92,4
126217,-2.71,-1.41,-9.85,4
126229,-2.63,-1.41,-10.0,4
126241,-2.71,-1.49,-9.89,4
126253,-2.71,-1.45,-9.96,4
126265,-2.71,-1.41,-9.92,4
126277,-2.71,-1.41,-9.85,4
126289,-2.71,-1.45,-9.85,4
126301,-2.71,-1.49,-9.85,4
126313,-2.71,-1.37,-9.96,4
126325,-2.63,-1.49,-9.89,4
126337,-2.75,-1.45,-9.96,4
126349,-2.71,-1.45,-9.96,4
126361,-2.67,-1.41,-9.92,4
126373,-2.71,-1.45,-9.89,4
126385,-2.75,-1.37,-9.85,4
126397,-2.71,-1.45,-9.92,4
126409,-2.71,-1.41,-9.92,4
126421,-2.75,-1.45,-10.0,4
126433,-2.75,-1.45,-9.89,4
126445,-2.67,-1.41,-9.96,4
126457,-2.71,-1.37,-9.92,4
126469,-2.71,-1.41,-9.89,4
126481,-2.71,-1.41,-9.92,4
126493,-2.75,-1.37,-9.85,4
126505,-2.71,-1.41,-9.92,4
126517,-2.75,-1.41,-9.89,4
126529,-2.71,-1.37,-9.85,4
126541,-2.71,-1.33,-9.96,4
126553,-2.71,-1.37,-9.96,4
126565,-2.75,-1.37,-9.81,4
126577,-2.75,-1.37,-9.92,4
126589,-2.75,-1.37,-9.92,4
126601,-2.71,-1.41,-9.92,4
126613,-2.71,-1.45,-9.96,4
126625,-2.75,-1.37,-9.92,4
126637,-2.67,-1.45,-9.89,4
126649,-2.71,-1.41,-9.85,4
126661,-2.75,-1.37,-9.96,4
126673,-2.67,-1.41,-9.89,4
126685,-2.79,-1.33,-9.85,4
126697,-2.67,-1.45,-9.85,4
126709,-2.71,-1.41,-9.89,4
126721,-2.71,-1.41,-9.96,4
126733,-2.75,-1.33,-9.89,4
126745,-2.71,-1.41,-9.85,4
126757,-2.79,-1.41,-9.85,4
126769,-2.67,-1.41,-9.92,4
126781,-2.67,-1.45,-9.92,4
126793,-2.75,-1.41,-9.89,4
126805,-2.63,-1.45,-9.89,4
126817,-2.71,-1.41,-9.85,4
126829,-2.71,-1.37,-9.81,4
126841,-2.71,-1.37,-9.85,4
126853,-2.71,-1.41,-9.89,4
126865,-2.75,-1.41,-9.85,4
126877,-2.63,-1.53,-9.77,4
126889,-2.75,-1.49,-9.92,4
126901,-2.79,-1.41,-9.89,4
126913,-2.71,-1.45,-9.89,4
126925,-2.67,-1.41,-9.92,4
126937,-2.71,-1.41,-9.92,4
126949,-2.75,-1.37,-9.89,4
126961,-2.71,-1.41,-9.92,4
126973,-2.71,-1.41,-9.92,4
126985,-2.71,-1.41,-9.89,4
126997,-2.71,-1.41,-9.92,4
127009,-2.71,-1.41,-9.96,4
127021,-2.71,-1.41,-9.92,4
127033,-2.75,-1.41,-9.96,4
127045,-2.71,-1.41,-9.85,4
127057,-2.75,-1.41,-9.89,4
127069,-2.71,-1.33,-9.85,4
127081,-2.71,-1.41,-9.96,4
127093,-2.67,-1.41,-9.92,4
127105,-2.67,-1.41,-9.92,4
127117,-2.67,-1.45,-9.92,4
127129,-2.67,-1.41,-9.85,4
127141,-2.67,-1.45,-9.85,4
127153,-2.75,-1.33,-9.89,4
127165,-2.71,-1.45,-9.85,4
127177,-2.67,-1.41,-9.85,4
127189,-2.67,-1.41,-9.89,4
127201,-2.67,-1.45,-9.81,4
127213,-2.67,-1.45,-9.89,4
127225,-2.75,-1.33,-9.89,4
127237,-2.75,-1.45,-9.92,4
127249,-2.67,-1.41,-10.0,4
127261,-2.71,-1.37,-9.89,4
127273,-2.67,-1.45,-9.96,4
127285,-2.71,-1.41,-9.96,4
127297,-2.75,-1.41,-9.92,4
127309,-2.67,-1.45,-9.85,4
127321,-2.75,-1.37,-9.92,4
127333,-2.67,-1.49,-9.92,4
127345,-2.71,-1.41,-9.89,4
127357,-2.75,-1.49,-9.85,4
127369,-2.75,-1.37,-9.96,4
127381,-2.71,-1.37,-9.89,4
127393,-2.71,-1.45,-9.85,4
127405,-2.71,-1.45,-9.89,4
127417,-2.71,-1.45,-9.92,4
127429,-2.71,-1.37,-9.85,4
127441,-2.75,-1.37,-9.89,4
127453,-2.71,-1.37,-9.89,4
127465,-2.71,-1.41,-9.81,4
127477,-2.71,-1.41,-9.89,4
127489,-2.71,-1.41,-9.89,4
127501,-2.79,-1.37,-9.92,4
127513,-2.71,-1.41,-9.85,4
127525,-2.71,-1.41,-9.89,4
127537,-2.75,-1.41,-9.92,4
127549,-2.75,-1.41,-9.89,4
127561,-2.75,-1.45,-9.89,4
127573,-2.75,-1.45,-9.92,4
127585,-2.75,-1.33,-9.96,4
127597,-2.75,-1.41,-9.85,4
127609,-2.75,-1.33,-9.89,4
127621,-2.67,-1.41,-9.92,4
127633,-2.79,-1.33,-9.96,4
127645,-2.71,-1.41,-9.89,4
127657,-2.71,-1.45,-9.89,4
127669,-2.71,-1.41,-9.92,4
127681,-2.71,-1.41,-9.92,4
127693,-2.71,-1.41,-9.92,4
127705,-2.71,-1.49,-9.89,4
127717,-2.71,-1.37,-9.92,4
127729,-2.75,-1.41,-9.89,4
127741,-2.71,-1.41,-9.96,4
127753,-2.75,-1.41,-9.92,4
127765,-2.71,-1.41,-9.89,4
127777,-2.67,-1.45,-9.92,4
127789,-2.75,-1.37,-9.96,4
127801,-2.71,-1.45,-9.89,4
127813,-2.67,-1.45,-9.89,4
127825,-2.71,-1.41,-9.92,4
127837,-2.67,-1.41,-9.89,4
127849,-2.71,-1.41,-9.89,4
127861,-2.75,-1.37,-9.92,4
127873,-2.67,-1.41,-9.92,4
127885,-2.67,-1.49,-9.89,4
127897,-2.75,-1.41,-9.89,4
127909,-2.71,-1.45,-9.89,4
127921,-2.67,-1.49,-9.85,4
127933,-2.67,-1.41,-9.85,4
127945,-2.67,-1.45,-9.89,4
127957,-2.75,-1.41,-9.92,4
127969,-2.75,-1.41,-9.92,4
127981,-2.67,-1.45,-9.92,4
127993,-2.67,-1.41,-9.92,4
128005,-2.67,-1.37,-9.89,4
128017,-2.67,-1.41,-9.89,4
128029,-2.71,-1.45,-9.85,4
128041,-2.67,-1.45,-9.92,4
128053,-2.71,-1.45,-9.92,4
128065,-2.63,-1.45,-9.92,4
128077,-2.75,-1.41,-9.89,4
128089,-2.71,-1.41,-9.96,4
128101,-2.75,-1.37,-9.89,4
128113,-2.71,-1.49,-9.89,4
128125,-2.71,-1.41,-9.96,4
128137,-2.71,-1.41,-9.96,4
128149,-2.75,-1.41,-9.85,4
128161,-2.75,-1.41,-9.89,4
128173,-2.75,-1.37,-9.92,4
128185,-2.75,-1.37,-9.89,4
128197,-2.75,-1.37,-10.04,4
128209,-2.67,-1.45,-9.92,4
128221,-2.75,-1.37,-9.92,4
128233,-2.71,-1.37,-10.0,4
128245,-2.67,-1.41,-10.0,4
128257,-2.71,-1.45,-9.89,4
128269,-2.75,-1.37,-9.96,4
128281,-2.75,-1.37,-9.92,4
128293,-2.71,-1.45,-9.89,4
128305,-2.67,-1.41,-9.92,4
128317,-2.67,-1.45,-9.89,4
128329,-2.75,-1.37,-9.92,4
128341,-2.79,-1.37,-9.89,4
128353,-2.75,-1.41,-9.92,4
128365,-2.71,-1.41,-9.89,4
128377,-2.71,-1.41,-9.89,4
128389,-2.71,-1.45,-9.89,4
128401,-2.67,-1.41,-9.92,4
128413,-2.71,-1.37,-9.92,4
128425,-2.75,-1.37,-9.92,4
128437,-2.67,-1.41,-9.96,4
128449,-2.75,-1.49,-9.96,4
128461,-2.71,-1.45,-9.92,4
128473,-2.71,-1.45,-9.92,4
128485,-2.71,-1.33,-9.89,4
128497,-2.71,-1.41,-9.89,4
128509,-2.67,-1.41,-9.92,4
128521,-2.75,-1.41,-9.92,4
128533,-2.75,-1.45,-9.85,4
128545,-2.71,-1.41,-9.96,4
128557,-2.71,-1.41,-9.89,4
128569,-2.71,-1.37,-9.89,4
128581,-2.71,-1.41,-9.85,4
128593,-2.67,-1.45,-9.85,4
128605,-2.79,-1.41,-9.89,4
128617,-2.67,-1.49,-9.77,4
128629,-2.75,-1.37,-9.92,4
128641,-2.71,-1.41,-9.89,4
128653,-2.71,-1.33,-9.85,4
128665,-2.75,-1.41,-9.92,4
128677,-2.71,-1.41,-9.92,4
128689,-2.71,-1.49,-9.92,4
128701,-2.71,-1.41,-9.96,4
128713,-2.75,-1.37,-9.92,4
128725,-2.71,-1.41,-9.89,4
128737,-2.71,-1.45,-9.85,4
128749,-2.75,-1.45,-9.89,4
128761,-2.75,-1.45,-9.92,4
128773,-2.71,-1.41,-9.96,4
128785,-2.75,-1.37,-9.92,4
128797,-2.71,-1.37,-9.85,4
128809,-2.67,-1.41,-9.92,4
128821,-2.71,-1.41,-9.92,4
128833,-2.71,-1.41,-9.92,4
128845,-2.75,-1.41,-9.92,4
128857,-2.75,-1.37,-9.96,4
128869,-2.79,-1.45,-9.92,4
128881,-2.63,-1.41,-9.89,4
128893,-2.71,-1.41,-9.92,4
128905,-2.67,-1.41,-9.96,4
128917,-2.71,-1.37,-9.89,4
128929,-2.75,-1.45,-9.96,4
128941,-2.71,-1.37,-9.89,4
128953,-2.75,-1.41,-9.92,4
128965,-2.75,-1.33,-9.96,4
128977,-2.75,-1.41,-9.96,4
128989,-2.71,-1.41,-9.81,4
129001,-2.71,-1.33,-9.96,4
129013,-2.75,-1.33,-9.92,4
129025,-2.75,-1.49,-9.89,4
129037,-2.75,-1.41,-9.89,4
129049,-2.71,-1.45,-9.92,4
129061,-2.75,-1.37,-9.85,4
129073,-2.82,-1.37,-9.92,4
129085,-2.71,-1.41,-9.92,4
129097,-2.71,-1.41,-9.89,4
129109,-2.71,-1.41,-9.96,4
129121,-2.79,-1.41,-9.89,4
129133,-2.63,-1.41,-9.89,4
129145,-2.67,-1.41,-9.92,4
129157,-2.75,-1.37,-9.85,4
129169,-2.71,-1.45,-9.92,4
129181,-2.71,-1.45,-9.92,4
129193,-2.75,-1.37,-9.96,4
129205,-2.63,-1.33,-9.92,4
129217,-2.71,-1.45,-9.85,4
129229,-2.67,-1.49,-9.89,4
129241,-2.71,-1.37,-9.77,4
129253,-2.71,-1.41,-9.89,4
129265,-2.71,-1.41,-9.92,4
129277,-2.71,-1.41,-9.96,4
129289,-2.75,-1.33,-9.89,4
129301,-2.71,-1.41,-9.92,4
129313,-2.75,-1.37,-9.92,4
129325,-2.71,-1.45,-9.92,4
129337,-2.67,-1.41,-9.89,4
129349,-2.71,-1.49,-9.77,4
129361,-2.71,-1.53,-9.89,4
129373,-2.79,-1.41,-9.92,4
129385,-2.71,-1.41,-9.92,4
129397,-2.71,-1.41,-9.96,4
129409,-2.63,-1.41,-9.92,4
129421,-2.71,-1.41,-9.89,4
129433,-2.71,-1.41,-9.96,4
129445,-2.67,-1.41,-9.96,4
129457,-2.71,-1.45,-9.96,4
129469,-2.75,-1.33,-9.89,4
129481,-2.75,-1.41,-9.89,4
129493,-2.75,-1.37,-9.92,4
129505,-2.67,-1.37,-9.89,4
129517,-2.71,-1.37,-9.89,4
129529,-2.71,-1.41,-9.85,4
129541,-2.71,-1.41,-9.92,4
129553,-2.71,-1.45,-9.89,4
129565,-2.71,-1.37,-9.92,4
129577,-2.71,-1.37,-9.89,4
129589,-2.71,-1.41,-9.92,4
129601,-2.67,-1.41,-9.81,4
129613,-2.67,-1.41,-9.89,4
129625,-2.71,-1.41,-9.96,4
129637,-2.71,-1.41,-9.89,4
129649,-2.71,-1.41,-9.92,4
129661,-2.71,-1.45,-9.96,4
129673,-2.71,-1.45,-9.89,4
129685,-2.71,-1.41,-9.92,4
129697,-2.71,-1.41,-9.89,4
129709,-2.67,-1.45,-9.89,4
129721,-2.67,-1.45,-9.81,4
129733,-2.71,-1.41,-9.92,4
129745,-2.75,-1.49,-9.85,4
129757,-2.82,-1.37,-9.85,4
129769,-2.71,-1.37,-9.92,4
129781,-2.71,-1.45,-9.92,4
129793,-2.63,-1.45,-9.89,4
129805,-2.75,-1.41,-9.96,4
129817,-2.71,-1.41,-9.96,4
129829,-2.75,-1.37,-9.89,4
129841,-2.67,-1.41,-9.89,4
129853,-2.75,-1.37,-9.92,4
129865,-2.75,-1.45,-9.92,4
129877,-2.71,-1.41,-9.89,4
129889,-2.71,-1.45,-9.89,4
129901,-2.63,-1.45,-9.85,4
129913,-2.71,-1.37,-9.89,4
129925,-2.79,-1.37,-9.96,4
129937,-2.71,-1.37,-9.81,4
129949,-2.67,-1.41,-9.89,4
129961,-2.67,-1.41,-9.89,4
129973,-2.71,-1.45,-9.89,4
129985,-2.67,-1.41,-9.96,4
129997,-2.71,-1.45,-9.92,4
130009,-2.75,-1.45,-9.96,4
130021,-2.71,-1.41,-9.92,4
130033,-2.71,-1.37,-9.89,4
130045,-2.75,-1.41,-9.89,4
130057,-2.71,-1.41,-9.92,4
130069,-2.67,-1.41,-9.92,4
130081,-2.71,-1.45,-9.96,4
130093,-2.63,-1.41,-9.96,4
130105,-2.71,-1.45,-9.92,4
130117,-2.79,-1.41,-9.96,4
130129,-2.71,-1.41,-9.92,4
130141,-2.71,-1.37,-9.89,4
130153,-2.67,-1.41,-9.92,4
130165,-2.75,-1.41,-9.92,4
130177,-2.71,-1.41,-9.92,4
130189,-2.71,-1.41,-9.92,4
130201,-2.67,-1.45,-9.89,4
130213,-2.75,-1.45,-9.92,4
130225,-2.75,-1.41,-9.92,4
130237,-2.71,-1.37,-9.92,4
130249,-2.71,-1.41,-9.96,4
130261,-2.71,-1.41,-9.92,4
130273,-2.71,-1.41,-9.85,4
130285,-2.71,-1.29,-9.92,4
130297,-2.71,-1.45,-9.89,4
130309,-2.75,-1.49,-9.73,4
130321,-2.75,-1.41,-9.96,4
130333,-2.75,-1.37,-9.96,4
130345,-2.75,-1.41,-9.89,4
130357,-2.75,-1.41,-9.92,4
130369,-2.71,-1.45,-9.89,4
130381,-2.75,-1.41,-9.85,4
130393,-2.71,-1.45,-9.92,4
130405,-2.75,-1.41,-9.96,4
130417,-2.71,-1.41,-9.92,4
130429,-2.75,-1.41,-9.89,4
130441,-2.71,-1.41,-9.96,4
130453,-2.75,-1.37,-9.92,4
130465,-2.75,-1.45,-9.92,4
130477,-2.71,-1.45,-9.92,4
130489,-2.75,-1.41,-9.81,4
130501,-2.67,-1.37,-9.92,4
130513,-2.71,-1.45,-9.85,4
130525,-2.75,-1.45,-9.92,4
130537,-2.71,-1.41,-9.92,4
130549,-2.71,-1.41,-9.92,4
130561,-2.71,-1.37,-9.89,4
130573,-2.75,-1.41,-9.89,4
130585,-2.75,-1.41,-9.89,4
130597,-2.71,-1.41,-9.89,4
130609,-2.75,-1.45,-9.92,4
130621,-2.67,-1.41,-9.92,4
130633,-2.71,-1.45,-9.96,4
130645,-2.79,-1.45,-9.92,4
130657,-2.75,-1.45,-9.89,4
130669,-2.71,-1.41,-9.92,4
130681,-2.75,-1.41,-9.96,4
130693,-2.71,-1.37,-9.89,4
130705,-2.67,-1.37,-9.92,4
130717,-2.71,-1.37,-9.89,4
130729,-2.75,-1.41,-9.92,4
130741,-2.75,-1.49,-9.89,4
130753,-2.75,-1.41,-10.0,4
130765,-2.71,-1.49,-9.89,4
130777,-2.75,-1.41,-9.89,4
130789,-2.75,-1.45,-9.92,4
130801,-2.67,-1.45,-9.85,4
130813,-2.71,-1.41,-9.96,4
130825,-2.63,-1.49,-9.89,4
130837,-2.71,-1.37,-10.0,4
130849,-2.71,-1.37,-9.92,4
130861,-2.75,-1.45,-9.89,4
130873,-2.75,-1.41,-9.89,4
130885,-2.71,-1.45,-9.85,4
130897,-2.71,-1.41,-10.0,4
130909,-2.71,-1.45,-9.89,4
130921,-2.75,-1.37,-9.96,4
130933,-2.67,-1.33,-9.96,4
130945,-2.71,-1.45,-9.81,4
130957,-2.71,-1.41,-9.92,4
130969,-2.67,-1.41,-9.92,4
130981,-2.67,-1.41,-9.85,4
130993,-2.63,-1.41,-9.85,4
131005,-2.67,-1.37,-9.92,4
131017,-2.71,-1.41,-9.92,4
131029,-2.67,-1.45,-9.92,4
131041,-2.67,-1.41,-9.85,4
131053,-2.75,-1.37,-9.92,4
131065,-2.71,-1.37,-9.96,4
131077,-2.71,-1.41,-9.92,4
131089,-2.71,-1.45,-9.92,4
131101,-2.71,-1.41,-9.85,4
131113,-2.67,-1.41,-9.89,4
131125,-2.67,-1.41,-9.92,4
131137,-2.67,-1.37,-9.96,4
131149,-2.67,-1.41,-9.92,4
131161,-2.75,-1.33,-9.96,4
131173,-2.75,-1.37,-9.89,4
131185,-2.67,-1.41,-9.92,4
131197,-2.71,-1.41,-9.89,4
131209,-2.79,-1.45,-9.89,4
131221,-2.75,-1.41,-9.92,4
131233,-2.71,-1.41,-9.92,4
131245,-2.75,-1.41,-9.85,4
131257,-2.71,-1.41,-9.92,4
131269,-2.79,-1.45,-9.96,4
131281,-2.75,-1.45,-9.92,4
131293,-2.71,-1.45,-9.92,4
131305,-2.79,-1.37,-9.85,4
131317,-2.71,-1.37,-9.96,4
131329,-2.71,-1.41,-9.89,4
131341,-2.71,-1.33,-9.96,4
131353,-2.71,-1.37,-9.89,4
131365,-2.71,-1.41,-9.92,4
131377,-2.71,-1.37,-9.89,4
131389,-2.71,-1.45,-9.96,4
131401,-2.71,-1.45,-9.85,4
131413,-2.71,-1.49,-9.85,4
131425,-2.75,-1.37,-9.96,4
131437,-2.71,-1.41,-9.92,4
131449,-2.75,-1.41,-9.92,4
131461,-2.67,-1.45,-9.89,4
131473,-2.75,-1.41,-9.92,4
131485,-2.71,-1.33,-9.89,4
131497,-2.75,-1.41,-9.92,4
131509,-2.67,-1.45,-9.89,4
131521,-2.79,-1.41,-9.89,4
131533,-2.75,-1.37,-9.92,4
131545,-2.79,-1.33,-9.92,4
131557,-2.71,-1.41,-9.89,4
131569,-2.71,-1.45,-9.85,4
131581,-2.75,-1.37,-9.96,4
131593,-2.75,-1.41,-9.96,4
131605,-2.71,-1.37,-9.92,4
131617,-2.71,-1.45,-9.89,4
131629,-2.75,-1.37,-9.89,4
131641,-2.71,-1.41,-9.85,4
131653,-2.67,-1.41,-9.92,4
131665,-2.67,-1.45,-9.96,4
131677,-2.71,-1.45,-9.89,4
131689,-2.67,-1.45,-9.96,4
131701,-2.71,-1.45,-9.96,4
131713,-2.75,-1.37,-9.92,4
131725,-2.75,-1.41,-9.92,4
131737,-2.67,-1.41,-9.92,4
131749,-2.71,-1.37,-9.92,4
131761,-2.71,-1.41,-9.92,4
131773,-2.79,-1.41,-9.92,4
131785,-2.67,-1.49,-9.96,4
131797,-2.71,-1.45,-9.92,4
131809,-2.75,-1.41,-9.92,4
131821,-2.75,-1.33,-10.04,4
131833,-2.71,-1.41,-9.85,4
